time	V(gate)	V(n002)
1.568592911378415e-005	2.135443e-001	0.000000e+000
1.570546036378415e-005	2.540910e-001	0.000000e+000
1.572499161378414e-005	2.942115e-001	0.000000e+000
1.574452286378414e-005	3.327051e-001	0.000000e+000
1.576405411378415e-005	3.688265e-001	0.000000e+000
1.578358536378415e-005	4.021623e-001	0.000000e+000
1.580311661378415e-005	4.325299e-001	0.000000e+000
1.582264786378414e-005	4.599029e-001	0.000000e+000
1.584217911378415e-005	4.843580e-001	0.000000e+000
1.586171036378415e-005	5.060363e-001	0.000000e+000
1.588124161378415e-005	5.251178e-001	0.000000e+000
1.590077286378414e-005	5.418016e-001	0.000000e+000
1.592030411378415e-005	5.562944e-001	0.000000e+000
1.593983536378415e-005	5.688009e-001	0.000000e+000
1.595936661378415e-005	5.795190e-001	0.000000e+000
1.597889786378414e-005	5.886364e-001	0.000000e+000
1.599842911378414e-005	5.963278e-001	0.000000e+000
1.601796036378415e-005	6.027550e-001	0.000000e+000
1.603749161378415e-005	6.080661e-001	0.000000e+000
1.605702286378414e-005	6.123957e-001	0.000000e+000
1.607655411378414e-005	6.158659e-001	0.000000e+000
1.609608536378415e-005	6.185866e-001	0.000000e+000
1.611561661378415e-005	6.206564e-001	0.000000e+000
1.613514786378415e-005	6.221635e-001	0.000000e+000
1.615467911378414e-005	6.231867e-001	0.000000e+000
1.617421036378415e-005	6.237958e-001	0.000000e+000
1.619374161378415e-005	6.240528e-001	0.000000e+000
1.621327286378415e-005	6.240123e-001	0.000000e+000
1.623280411378414e-005	6.237223e-001	0.000000e+000
1.625233536378415e-005	6.232249e-001	0.000000e+000
1.627186661378415e-005	6.225566e-001	0.000000e+000
1.629139786378415e-005	6.217492e-001	0.000000e+000
1.631092911378414e-005	6.208299e-001	0.000000e+000
1.633046036378414e-005	6.198223e-001	0.000000e+000
1.634999161378415e-005	6.187463e-001	0.000000e+000
1.636952286378415e-005	6.176187e-001	0.000000e+000
1.638905411378414e-005	6.164536e-001	0.000000e+000
1.640858536378414e-005	6.152630e-001	0.000000e+000
1.642811661378415e-005	6.140566e-001	0.000000e+000
1.644764786378415e-005	6.128426e-001	0.000000e+000
1.646717911378415e-005	6.116273e-001	0.000000e+000
1.648671036378414e-005	6.104163e-001	0.000000e+000
1.650624161378415e-005	6.092138e-001	0.000000e+000
1.652577286378415e-005	6.080231e-001	0.000000e+000
1.654530411378415e-005	6.068470e-001	0.000000e+000
1.656483536378414e-005	6.056875e-001	0.000000e+000
1.658436661378415e-005	6.045461e-001	0.000000e+000
1.660389786378415e-005	6.034241e-001	0.000000e+000
1.662342911378415e-005	6.023221e-001	0.000000e+000
1.664296036378414e-005	6.012408e-001	0.000000e+000
1.666249161378414e-005	6.001804e-001	0.000000e+000
1.668202286378415e-005	5.991412e-001	0.000000e+000
1.670155411378415e-005	5.981230e-001	0.000000e+000
1.672108536378414e-005	5.971257e-001	0.000000e+000
1.674061661378414e-005	5.961491e-001	0.000000e+000
1.676014786378415e-005	5.951930e-001	0.000000e+000
1.677967911378415e-005	5.942569e-001	0.000000e+000
1.679921036378415e-005	5.933405e-001	0.000000e+000
1.681874161378414e-005	5.924435e-001	0.000000e+000
1.683827286378415e-005	5.915651e-001	0.000000e+000
1.685780411378415e-005	5.907052e-001	0.000000e+000
1.687733536378415e-005	5.898632e-001	0.000000e+000
1.689686661378414e-005	5.890385e-001	0.000000e+000
1.691639786378414e-005	5.882308e-001	0.000000e+000
1.693592911378415e-005	5.874396e-001	0.000000e+000
1.695546036378415e-005	5.866644e-001	0.000000e+000
1.697499161378414e-005	5.859047e-001	0.000000e+000
1.699452286378414e-005	5.851601e-001	0.000000e+000
1.701405411378415e-005	5.844302e-001	0.000000e+000
1.703358536378415e-005	5.837145e-001	0.000000e+000
1.705311661378414e-005	5.830126e-001	0.000000e+000
1.707264786378414e-005	5.823241e-001	0.000000e+000
1.709217911378415e-005	5.816486e-001	0.000000e+000
1.711171036378415e-005	5.809857e-001	0.000000e+000
1.713124161378415e-005	5.803351e-001	0.000000e+000
1.715077286378414e-005	5.796963e-001	0.000000e+000
1.717030411378415e-005	5.790690e-001	0.000000e+000
1.718983536378415e-005	5.784530e-001	0.000000e+000
1.720936661378415e-005	5.778478e-001	0.000000e+000
1.722889786378414e-005	5.772532e-001	0.000000e+000
1.724842911378414e-005	5.766689e-001	0.000000e+000
1.726796036378415e-005	5.760944e-001	0.000000e+000
1.728749161378415e-005	5.755297e-001	0.000000e+000
1.730702286378414e-005	5.749743e-001	0.000000e+000
1.732655411378414e-005	5.744281e-001	0.000000e+000
1.734608536378415e-005	5.738908e-001	0.000000e+000
1.736561661378415e-005	5.733621e-001	0.000000e+000
1.738514786378414e-005	5.728418e-001	0.000000e+000
1.740467911378414e-005	5.723296e-001	0.000000e+000
1.742421036378415e-005	5.718255e-001	0.000000e+000
1.744374161378415e-005	5.713291e-001	0.000000e+000
1.746327286378415e-005	5.708401e-001	0.000000e+000
1.748280411378414e-005	5.703586e-001	0.000000e+000
1.750233536378415e-005	5.698841e-001	0.000000e+000
1.752186661378415e-005	5.694166e-001	0.000000e+000
1.754139786378415e-005	5.689560e-001	0.000000e+000
1.756092911378414e-005	5.685019e-001	0.000000e+000
1.758046036378414e-005	5.680542e-001	0.000000e+000
1.759999161378415e-005	5.676128e-001	0.000000e+000
1.763905411378414e-005	5.667483e-001	0.000000e+000
1.767811661378415e-005	5.659071e-001	0.000000e+000
1.771717911378414e-005	5.650880e-001	0.000000e+000
1.777577286378415e-005	5.638989e-001	0.000000e+000
1.783436661378415e-005	5.627542e-001	0.000000e+000
1.788458982806986e-005	5.618095e-001	0.000000e+000
1.793481304235558e-005	5.608901e-001	0.000000e+000
1.798503625664129e-005	5.599958e-001	0.000000e+000
1.803525947092700e-005	5.591268e-001	0.000000e+000
1.808548268521272e-005	5.582829e-001	0.000000e+000
1.813570589949843e-005	5.574643e-001	0.000000e+000
1.818592911378415e-005	5.566708e-001	0.000000e+000
1.826963447092700e-005	5.553977e-001	0.000000e+000
1.835333982806986e-005	5.541691e-001	0.000000e+000
1.843704518521272e-005	5.529853e-001	0.000000e+000
1.852075054235557e-005	5.518460e-001	0.000000e+000
1.860445589949843e-005	5.507515e-001	0.000000e+000
1.868816125664129e-005	5.497016e-001	0.000000e+000
1.877186661378415e-005	5.486964e-001	0.000000e+000
1.891416572092700e-005	5.470707e-001	0.000000e+000
1.905646482806986e-005	5.455159e-001	0.000000e+000
1.919876393521272e-005	5.440319e-001	0.000000e+000
1.934106304235557e-005	5.426187e-001	0.000000e+000
1.948336214949843e-005	5.412764e-001	0.000000e+000
1.962566125664129e-005	5.400048e-001	0.000000e+000
1.976796036378415e-005	5.388042e-001	0.000000e+000
1.996327286378414e-005	5.372166e-001	0.000000e+000
1.998046875000000e-005	5.370810e-001	0.000000e+000
1.999046875000000e-005	5.370025e-001	0.000000e+000
2.000000000000000e-005	5.369139e-001	0.000000e+000
